Region,Age,Year,Total_Population
21,13,2023,3404
21,14,1968,4002
21,14,1969,4010
21,14,1970,3989
21,14,1971,4020
21,14,1972,3789
21,14,1973,3877
21,14,1974,3737
21,14,1975,3839
21,14,1976,4001
21,14,1977,4101
21,14,1978,4423
21,14,1979,4377
21,14,1980,4356
21,14,1981,4345
21,14,1982,3964
21,14,1983,3740
21,14,1984,3763
21,14,1985,3969
21,14,1986,3899
21,14,1987,3791
21,14,1988,3769
21,14,1989,3556
21,14,1990,3273
21,14,1991,3160
21,14,1992,3039
21,14,1993,3106
21,14,1994,3222
21,14,1995,3220
21,14,1996,3137
21,14,1997,3151
21,14,1998,3196
21,14,1999,3295
21,14,2000,3481
21,14,2001,3486
21,14,2002,3812
21,14,2003,3922
21,14,2004,4063
21,14,2005,4100
21,14,2006,3948
21,14,2007,3659
21,14,2008,3422
21,14,2009,3115
21,14,2010,2987
21,14,2011,2792
21,14,2012,2799
21,14,2013,2724
21,14,2014,2953
21,14,2015,2902
21,14,2016,3074
21,14,2017,3232
21,14,2018,3283
21,14,2019,3205
21,14,2020,3366
21,14,2021,3319
21,14,2022,3203
21,14,2023,3287
21,15,1968,4119
21,15,1969,3987
21,15,1970,4047
21,15,1971,3988
21,15,1972,4018
21,15,1973,3786
21,15,1974,3868
21,15,1975,3764
21,15,1976,3849
21,15,1977,4007
21,15,1978,4121
21,15,1979,4425
21,15,1980,4386
21,15,1981,4359
21,15,1982,4342
21,15,1983,3961
21,15,1984,3751
21,15,1985,3764
21,15,1986,3970
21,15,1987,3905
21,15,1988,3799
21,15,1989,3757
21,15,1990,3569
21,15,1991,3282
21,15,1992,3164
21,15,1993,3055
21,15,1994,3131
21,15,1995,3214
21,15,1996,3218
21,15,1997,3133
21,15,1998,3149
21,15,1999,3195
21,15,2000,3292
21,15,2001,3492
21,15,2002,3500
21,15,2003,3819
21,15,2004,3927
21,15,2005,4092
21,15,2006,4111
21,15,2007,3966
21,15,2008,3694
21,15,2009,3477
21,15,2010,3146
21,15,2011,3010
21,15,2012,2842
21,15,2013,2884
21,15,2014,2781
21,15,2015,3017
21,15,2016,2979
21,15,2017,3141
21,15,2018,3268
21,15,2019,3331
21,15,2020,3204
21,15,2021,3366
21,15,2022,3325
21,15,2023,3204
21,16,1968,3985
21,16,1969,4096
21,16,1970,3994
21,16,1971,4051
21,16,1972,3985
21,16,1973,3999
21,16,1974,3786
21,16,1975,3888
21,16,1976,3777
21,16,1977,3857
21,16,1978,4011
21,16,1979,4111
21,16,1980,4435
21,16,1981,4386
21,16,1982,4366
21,16,1983,4327
21,16,1984,3962
21,16,1985,3751
21,16,1986,3759
21,16,1987,3939
21,16,1988,3910
21,16,1989,3812
21,16,1990,3782
21,16,1991,3573
21,16,1992,3290
21,16,1993,3181
21,16,1994,3058
21,16,1995,3121
21,16,1996,3205
21,16,1997,3198
21,16,1998,3121
21,16,1999,3135
21,16,2000,3193
21,16,2001,3310
21,16,2002,3487
21,16,2003,3521
21,16,2004,3824
21,16,2005,3936
21,16,2006,4081
21,16,2007,4141
21,16,2008,4005
21,16,2009,3748
21,16,2010,3514
21,16,2011,3207
21,16,2012,3050
21,16,2013,2923
21,16,2014,2985
21,16,2015,2862
21,16,2016,3105
21,16,2017,3059
21,16,2018,3173
21,16,2019,3284
21,16,2020,3353
21,16,2021,3224
21,16,2022,3349
21,16,2023,3319
22,0,1968,3462
22,0,1969,3135
22,0,1970,3104
22,0,1971,3202
22,0,1972,3282
22,0,1973,3177
22,0,1974,3149
22,0,1975,3064
22,0,1976,2952
22,0,1977,2902
22,0,1978,2824
22,0,1979,2898
22,0,1980,2876
22,0,1981,2814
22,0,1982,2749
22,0,1983,2616
22,0,1984,2735
22,0,1985,2793
22,0,1986,2808
22,0,1987,2877
22,0,1988,3055
22,0,1989,3271
22,0,1990,3355
22,0,1991,3393
22,0,1992,3231
22,0,1993,2997
22,0,1994,2931
22,0,1995,2676
22,0,1996,2342
22,0,1997,2262
22,0,1998,2209
22,0,1999,2212
22,0,2000,2154
22,0,2001,2218
22,0,2002,2361
22,0,2003,2443
22,0,2004,2528
22,0,2005,2359
22,0,2006,2490
22,0,2007,2517
22,0,2008,2548
22,0,2009,2470
22,0,2010,2544
22,0,2011,2463
22,0,2012,2397
22,0,2013,2407
22,0,2014,2432
22,0,2015,2536
22,0,2016,2628
22,0,2017,2502
22,0,2018,2563
22,0,2019,2469
22,0,2020,2293
22,0,2021,2393
22,0,2022,2054
22,0,2023,1961
22,1,1968,3802
22,1,1969,3495
22,1,1970,3272
22,1,1971,3216
22,1,1972,3319
22,1,1973,3341
22,1,1974,3266
22,1,1975,3244
22,1,1976,3170
22,1,1977,3009
22,1,1978,2949
22,1,1979,2861
22,1,1980,2944
22,1,1981,2924
22,1,1982,2845
22,1,1983,2780
22,1,1984,2650
22,1,1985,2781
22,1,1986,2805
22,1,1987,2806
22,1,1988,2924
22,1,1989,3129
22,1,1990,3363
22,1,1991,3352
22,1,1992,3394
22,1,1993,3236
22,1,1994,2999
22,1,1995,2918
22,1,1996,2694
22,1,1997,2380
22,1,1998,2259
22,1,1999,2194
22,1,2000,2238
22,1,2001,2169
22,1,2002,2260
22,1,2003,2426
22,1,2004,2504
22,1,2005,2582
22,1,2006,2412
22,1,2007,2538
22,1,2008,2567
22,1,2009,2582
22,1,2010,2516
22,1,2011,2600
22,1,2012,2502
22,1,2013,2421
22,1,2014,2447
22,1,2015,2501
22,1,2016,2607
22,1,2017,2712
22,1,2018,2529
22,1,2019,2611
22,1,2020,2478
22,1,2021,2325
22,1,2022,2417
22,1,2023,2083
22,2,1968,3927
22,2,1969,3754
22,2,1970,3544
22,2,1971,3285
22,2,1972,3234
22,2,1973,3323
22,2,1974,3383
22,2,1975,3348
22,2,1976,3331
22,2,1977,3202
22,2,1978,3023
22,2,1979,2976
22,2,1980,2899
22,2,1981,2956
22,2,1982,2939
22,2,1983,2842
22,2,1984,2779
22,2,1985,2689
22,2,1986,2808
22,2,1987,2848
22,2,1988,2850
22,2,1989,2961
22,2,1990,3179
22,2,1991,3368
22,2,1992,3375
22,2,1993,3410
22,2,1994,3226
22,2,1995,3002
22,2,1996,2916
22,2,1997,2686
22,2,1998,2381
22,2,1999,2241
22,2,2000,2204
22,2,2001,2247
22,2,2002,2209
22,2,2003,2304
22,2,2004,2454
22,2,2005,2528
22,2,2006,2635
22,2,2007,2425
22,2,2008,2592
22,2,2009,2582
22,2,2010,2598
22,2,2011,2535
22,2,2012,2645
22,2,2013,2520
22,2,2014,2457
22,2,2015,2504
22,2,2016,2576
22,2,2017,2661
22,2,2018,2710
22,2,2019,2547
22,2,2020,2629
22,2,2021,2531
22,2,2022,2341
22,2,2023,2431
22,3,1968,3854
22,3,1969,3894
22,3,1970,3807
22,3,1971,3594
22,3,1972,3304
22,3,1973,3288
22,3,1974,3370
22,3,1975,3420
22,3,1976,3389
22,3,1977,3362
22,3,1978,3241
22,3,1979,3044
22,3,1980,2992
22,3,1981,2922
22,3,1982,2965
22,3,1983,2958
22,3,1984,2854
22,3,1985,2782
22,3,1986,2692
22,3,1987,2812
22,3,1988,2847
22,3,1989,2903
22,3,1990,3012
22,3,1991,3189
22,3,1992,3381
22,3,1993,3388
22,3,1994,3421
22,3,1995,3206
22,3,1996,2986
22,3,1997,2880
22,3,1998,2682
22,3,1999,2366
22,3,2000,2247
22,3,2001,2212
22,3,2002,2288
22,3,2003,2239
22,3,2004,2338
22,3,2005,2455
22,3,2006,2543
22,3,2007,2646
22,3,2008,2476
22,3,2009,2589
22,3,2010,2591
22,3,2011,2641
22,3,2012,2580
22,3,2013,2691
22,3,2014,2556
22,3,2015,2504
22,3,2016,2549
22,3,2017,2621
22,3,2018,2678
22,3,2019,2728
22,3,2020,2577
22,3,2021,2658
22,3,2022,2548
22,3,2023,2355
22,4,1968,3837
22,4,1969,3827
22,4,1970,3895
22,4,1971,3848
22,4,1972,3608
22,4,1973,3327
22,4,1974,3317
22,4,1975,3417
22,4,1976,3474
22,4,1977,3414
22,4,1978,3378
22,4,1979,3248
22,4,1980,3086
22,4,1981,2996
22,4,1982,2894
22,4,1983,2976
22,4,1984,2967
22,4,1985,2873
22,4,1986,2791
22,4,1987,2700
22,4,1988,2815
22,4,1989,2872
22,4,1990,2954
22,4,1991,3023
22,4,1992,3187
22,4,1993,3404
22,4,1994,3418
22,4,1995,3419
22,4,1996,3193
22,4,1997,2974
22,4,1998,2883
22,4,1999,2655
22,4,2000,2376
22,4,2001,2256
22,4,2002,2223
22,4,2003,2312
22,4,2004,2253
22,4,2005,2364
22,4,2006,2504
22,4,2007,2575
22,4,2008,2683
22,4,2009,2514
22,4,2010,2607
22,4,2011,2605
22,4,2012,2666
22,4,2013,2598
22,4,2014,2736
22,4,2015,2609
22,4,2016,2579
22,4,2017,2590
22,4,2018,2641
22,4,2019,2700
22,4,2020,2736
22,4,2021,2585
22,4,2022,2677
22,4,2023,2544
22,5,1968,3662
22,5,1969,3806
22,5,1970,3820
22,5,1971,3910
22,5,1972,3871
22,5,1973,3604
22,5,1974,3377
22,5,1975,3349
22,5,1976,3483
22,5,1977,3505
22,5,1978,3448
22,5,1979,3398
22,5,1980,3266
22,5,1981,3082
22,5,1982,3014
22,5,1983,2905
22,5,1984,2991
22,5,1985,2975
22,5,1986,2863
22,5,1987,2808
22,5,1988,2716
22,5,1989,2847
22,5,1990,2916
22,5,1991,2967
22,5,1992,3023
22,5,1993,3193
22,5,1994,3425
22,5,1995,3411
22,5,1996,3417
22,5,1997,3176
22,5,1998,2964
22,5,1999,2878
22,5,2000,2636
22,5,2001,2392
22,5,2002,2281
22,5,2003,2255
22,5,2004,2353
22,5,2005,2281
22,5,2006,2377
22,5,2007,2519
22,5,2008,2606
22,5,2009,2687
22,5,2010,2527
22,5,2011,2620
22,5,2012,2613
22,5,2013,2710
22,5,2014,2629
22,5,2015,2789
22,5,2016,2667
22,5,2017,2632
22,5,2018,2617
22,5,2019,2653
22,5,2020,2708
22,5,2021,2728
22,5,2022,2594
22,5,2023,2677
22,6,1968,3292
22,6,1969,3661
22,6,1970,3818
22,6,1971,3818
22,6,1972,3944
22,6,1973,3878
22,6,1974,3608
22,6,1975,3414
22,6,1976,3399
22,6,1977,3516
22,6,1978,3527
22,6,1979,3451
22,6,1980,3422
22,6,1981,3282
22,6,1982,3091
22,6,1983,3015
22,6,1984,2912
22,6,1985,2986
22,6,1986,2996
22,6,1987,2871
22,6,1988,2819
22,6,1989,2738
22,6,1990,2885
22,6,1991,2930
22,6,1992,2955
22,6,1993,3023
22,6,1994,3226
22,6,1995,3411
22,6,1996,3401
22,6,1997,3394
22,6,1998,3181
22,6,1999,2951
22,6,2000,2868
22,6,2001,2642
22,6,2002,2428
22,6,2003,2297
22,6,2004,2266
22,6,2005,2361
22,6,2006,2325
22,6,2007,2388
22,6,2008,2546
22,6,2009,2635
22,6,2010,2692
22,6,2011,2547
22,6,2012,2633
22,6,2013,2627
22,6,2014,2729
22,6,2015,2692
22,6,2016,2851
22,6,2017,2716
22,6,2018,2658
22,6,2019,2623
22,6,2020,2666
22,6,2021,2710
22,6,2022,2737
22,6,2023,2584
22,7,1968,3279
22,7,1969,3291
22,7,1970,3635
22,7,1971,3834
22,7,1972,3821
22,7,1973,3961
22,7,1974,3896
22,7,1975,3631
22,7,1976,3457
22,7,1977,3435
22,7,1978,3521
22,7,1979,3544
22,7,1980,3474
22,7,1981,3440
22,7,1982,3286
22,7,1983,3071
22,7,1984,3013
22,7,1985,2905
22,7,1986,2998
22,7,1987,2994
22,7,1988,2887
22,7,1989,2854
22,7,1990,2747
22,7,1991,2904
22,7,1992,2934
22,7,1993,2981
22,7,1994,3058
22,7,1995,3226
22,7,1996,3411
22,7,1997,3389
22,7,1998,3387
22,7,1999,3169
22,7,2000,2957
22,7,2001,2873
22,7,2002,2657
22,7,2003,2451
22,7,2004,2328
22,7,2005,2279
22,7,2006,2377
22,7,2007,2349
22,7,2008,2428
22,7,2009,2575
22,7,2010,2633
22,7,2011,2706
22,7,2012,2572
22,7,2013,2668
22,7,2014,2673
22,7,2015,2779
22,7,2016,2720
22,7,2017,2884
22,7,2018,2711
22,7,2019,2683
22,7,2020,2636
22,7,2021,2673
22,7,2022,2707
22,7,2023,2735
22,8,1968,3307
22,8,1969,3280
22,8,1970,3319
22,8,1971,3632
22,8,1972,3865
22,8,1973,3844
22,8,1974,3992
22,8,1975,3907
22,8,1976,3666
22,8,1977,3473
22,8,1978,3428
22,8,1979,3531
22,8,1980,3550
22,8,1981,3455
22,8,1982,3430
22,8,1983,3281
22,8,1984,3074
22,8,1985,3026
22,8,1986,2900
22,8,1987,2999
22,8,1988,3001
22,8,1989,2892
22,8,1990,2882
22,8,1991,2759
22,8,1992,2913
22,8,1993,2945
22,8,1994,3021
22,8,1995,3048
22,8,1996,3213
22,8,1997,3390
22,8,1998,3382
22,8,1999,3381
22,8,2000,3166
22,8,2001,2951
22,8,2002,2888
22,8,2003,2676
22,8,2004,2479
22,8,2005,2350
22,8,2006,2301
22,8,2007,2393
22,8,2008,2348
22,8,2009,2466
22,8,2010,2582
22,8,2011,2652
22,8,2012,2730
22,8,2013,2596
22,8,2014,2701
22,8,2015,2706
22,8,2016,2824
22,8,2017,2763
22,8,2018,2880
22,8,2019,2731
22,8,2020,2678
22,8,2021,2632
22,8,2022,2689
22,8,2023,2704
22,9,1968,3469
22,9,1969,3319
22,9,1970,3265
22,9,1971,3340
22,9,1972,3663
22,9,1973,3888
22,9,1974,3866
22,9,1975,3999
22,9,1976,3922
22,9,1977,3686
22,9,1978,3487
22,9,1979,3452
22,9,1980,3555
22,9,1981,3546
22,9,1982,3459
22,9,1983,3422
22,9,1984,3294
22,9,1985,3066
22,9,1986,3032
22,9,1987,2915
22,9,1988,2988
22,9,1989,3022
22,9,1990,2909
22,9,1991,2898
22,9,1992,2757
22,9,1993,2935
22,9,1994,2990
22,9,1995,3021
22,9,1996,3053
22,9,1997,3195
22,9,1998,3377
22,9,1999,3375
22,9,2000,3391
22,9,2001,3174
22,9,2002,2967
22,9,2003,2911
22,9,2004,2700
22,9,2005,2492
22,9,2006,2375
22,9,2007,2323
22,9,2008,2417
22,9,2009,2376
22,9,2010,2453
22,9,2011,2590
22,9,2012,2664
22,9,2013,2755
22,9,2014,2634
22,9,2015,2734
22,9,2016,2756
22,9,2017,2882
22,9,2018,2779
22,9,2019,2877
22,9,2020,2742
22,9,2021,2687
22,9,2022,2635
22,9,2023,2691
22,10,1968,3573
22,10,1969,3460
22,10,1970,3315
22,10,1971,3259
22,10,1972,3351
22,10,1973,3669
22,10,1974,3912
22,10,1975,3912
22,10,1976,4023
22,10,1977,3922
22,10,1978,3702
22,10,1979,3501
22,10,1980,3461
22,10,1981,3560
22,10,1982,3540
22,10,1983,3473
22,10,1984,3412
22,10,1985,3296
22,10,1986,3067
22,10,1987,3027
22,10,1988,2926
22,10,1989,3011
22,10,1990,3053
22,10,1991,2923
22,10,1992,2906
22,10,1993,2766
22,10,1994,2961
22,10,1995,2969
22,10,1996,3017
22,10,1997,3050
22,10,1998,3186
22,10,1999,3365
22,10,2000,3361
22,10,2001,3384
22,10,2002,3193
22,10,2003,2983
22,10,2004,2943
22,10,2005,2716
22,10,2006,2511
22,10,2007,2378
22,10,2008,2352
22,10,2009,2438
22,10,2010,2379
22,10,2011,2464
22,10,2012,2602
22,10,2013,2695
22,10,2014,2784
22,10,2015,2679
22,10,2016,2758
22,10,2017,2777
22,10,2018,2876
22,10,2019,2818
22,10,2020,2873
22,10,2021,2738
22,10,2022,2688
22,10,2023,2658
22,11,1968,3689
22,11,1969,3549
22,11,1970,3463
22,11,1971,3343
22,11,1972,3258
22,11,1973,3349
22,11,1974,3694
22,11,1975,3932
22,11,1976,3920
22,11,1977,4019
22,11,1978,3939
22,11,1979,3704
22,11,1980,3514
22,11,1981,3462
22,11,1982,3552
22,11,1983,3540
22,11,1984,3473
22,11,1985,3421
22,11,1986,3295
22,11,1987,3077
22,11,1988,3045
22,11,1989,2943
22,11,1990,3021
22,11,1991,3055
22,11,1992,2926
22,11,1993,2910
22,11,1994,2769
22,11,1995,2953
22,11,1996,2960
22,11,1997,2998
22,11,1998,3044
22,11,1999,3179
22,11,2000,3355
22,11,2001,3368
22,11,2002,3402
22,11,2003,3200
22,11,2004,3023
22,11,2005,2963
22,11,2006,2735
22,11,2007,2517
22,11,2008,2386
22,11,2009,2369
22,11,2010,2446
22,11,2011,2392
22,11,2012,2456
22,11,2013,2643
22,11,2014,2725
22,11,2015,2815
22,11,2016,2729
22,11,2017,2800
22,11,2018,2797
22,11,2019,2928
22,11,2020,2836
22,11,2021,2875
22,11,2022,2749
22,11,2023,2684
22,12,1968,3811
22,12,1969,3666
22,12,1970,3549
22,12,1971,3472
22,12,1972,3361
22,12,1973,3265
22,12,1974,3364
22,12,1975,3705
22,12,1976,3928
22,12,1977,3932
22,12,1978,4026
22,12,1979,3951
22,12,1980,3716
22,12,1981,3519
22,12,1982,3462
22,12,1983,3547
22,12,1984,3528
22,12,1985,3464
22,12,1986,3415
22,12,1987,3301
22,12,1988,3084
22,12,1989,3069
22,12,1990,2953
22,12,1991,3020
22,12,1992,3044
22,12,1993,2941
22,12,1994,2941
22,12,1995,2750
22,12,1996,2942
22,12,1997,2953
22,12,1998,2999
22,12,1999,3038
22,12,2000,3177
22,12,2001,3367
22,12,2002,3389
22,12,2003,3427
22,12,2004,3233
22,12,2005,3023
22,12,2006,2982
22,12,2007,2752
22,12,2008,2549
22,12,2009,2413
22,12,2010,2374
22,12,2011,2453
22,12,2012,2411
22,12,2013,2490
22,12,2014,2666
22,12,2015,2752
22,12,2016,2857
22,12,2017,2757
22,12,2018,2807
22,12,2019,2820
22,12,2020,2939
22,12,2021,2836
22,12,2022,2886
22,12,2023,2748
22,13,1968,3727
22,13,1969,3804
22,13,1970,3649
22,13,1971,3558
22,13,1972,3486
22,13,1973,3366
22,13,1974,3292
22,13,1975,3376
22,13,1976,3699
22,13,1977,3923
22,13,1978,3927
22,13,1979,4036
22,13,1980,3946
22,13,1981,3711
22,13,1982,3518
22,13,1983,3464
22,13,1984,3546
22,13,1985,3526
22,13,1986,3468
22,13,1987,3417
22,13,1988,3311
22,13,1989,3093
22,13,1990,3085
22,13,1991,2952
22,13,1992,3026
22,13,1993,3058
22,13,1994,2966
22,13,1995,2910
22,13,1996,2751
22,13,1997,2924
22,13,1998,2963
22,13,1999,2990
22,13,2000,3035
22,13,2001,3174
22,13,2002,3384
22,13,2003,3421
22,13,2004,3456
22,13,2005,3265
22,13,2006,3035
22,13,2007,3010
22,13,2008,2775
22,13,2009,2572
22,13,2010,2421
22,13,2011,2387
22,13,2012,2464
22,13,2013,2444
22,13,2014,2512
22,13,2015,2675
22,13,2016,2782
22,13,2017,2905
22,13,2018,2767
22,13,2019,2831
22,13,2020,2824
22,13,2021,2927
22,13,2022,2826
22,13,2023,2883
22,14,1968,3838
22,14,1969,3709
22,14,1970,3815
22,14,1971,3650
22,14,1972,3578
22,14,1973,3477
22,14,1974,3368
22,14,1975,3312
22,14,1976,3379
22,14,1977,3725
22,14,1978,3933
22,14,1979,3930
22,14,1980,4048
22,14,1981,3953
22,14,1982,3712
22,14,1983,3523
22,14,1984,3461
22,14,1985,3543
22,14,1986,3531
22,14,1987,3467
22,14,1988,3431
22,14,1989,3317
22,14,1990,3104
22,14,1991,3081
22,14,1992,2959
22,14,1993,3032
22,14,1994,3072
22,14,1995,2944
22,14,1996,2902
22,14,1997,2755
22,14,1998,2909
22,14,1999,2940
22,14,2000,2978
22,14,2001,3033
22,14,2002,3175
22,14,2003,3393
22,14,2004,3443
22,14,2005,3475
22,14,2006,3287
22,14,2007,3048
22,14,2008,3030
22,14,2009,2780
22,14,2010,2572
22,14,2011,2446
22,14,2012,2427
22,14,2013,2495
22,14,2014,2478
22,14,2015,2545
22,14,2016,2698
22,14,2017,2831
22,14,2018,2923
22,14,2019,2787
22,14,2020,2848
22,14,2021,2839
22,14,2022,2924
22,14,2023,2814
22,15,1968,3967
22,15,1969,3811
22,15,1970,3705
22,15,1971,3816
22,15,1972,3666
22,15,1973,3575
22,15,1974,3481
22,15,1975,3369
22,15,1976,3319
22,15,1977,3370
22,15,1978,3717
22,15,1979,3939
22,15,1980,3924
22,15,1981,4054
22,15,1982,3954
22,15,1983,3710
22,15,1984,3501
22,15,1985,3463
22,15,1986,3536
22,15,1987,3536
22,15,1988,3468
22,15,1989,3461
22,15,1990,3330
22,15,1991,3122
22,15,1992,3063
22,15,1993,2957
22,15,1994,3048
22,15,1995,3055
22,15,1996,2940
22,15,1997,2911
22,15,1998,2760
22,15,1999,2895
22,15,2000,2936
22,15,2001,2986
22,15,2002,3052
22,15,2003,3188
22,15,2004,3416
22,15,2005,3456
22,15,2006,3497
22,15,2007,3317
22,15,2008,3080
22,15,2009,3053
22,15,2010,2803
22,15,2011,2594
22,15,2012,2488
22,15,2013,2451
22,15,2014,2545
22,15,2015,2496
22,15,2016,2592
22,15,2017,2749
22,15,2018,2821
22,15,2019,2948
22,15,2020,2780
22,15,2021,2857
22,15,2022,2857
22,15,2023,2926
22,16,1968,4011
22,16,1969,3914
22,16,1970,3787
22,16,1971,3698
22,16,1972,3818
22,16,1973,3637
22,16,1974,3590
22,16,1975,3486
22,16,1976,3376
22,16,1977,3313
22,16,1978,3368
22,16,1979,3711
22,16,1980,3942
22,16,1981,3932
22,16,1982,4045
22,16,1983,3948
22,16,1984,3690
22,16,1985,3501
22,16,1986,3443
22,16,1987,3532
22,16,1988,3537
22,16,1989,3466
22,16,1990,3453
22,16,1991,3354
22,16,1992,3134
22,16,1993,3068
22,16,1994,2959
22,16,1995,3036
22,16,1996,3063
22,16,1997,2922
22,16,1998,2898
22,16,1999,2744
22,16,2000,2885
22,16,2001,2954
22,16,2002,3003
22,16,2003,3059
22,16,2004,3207
22,16,2005,3438
22,16,2006,3483
22,16,2007,3499
22,16,2008,3341
22,16,2009,3110
22,16,2010,3070
22,16,2011,2815
22,16,2012,2616
22,16,2013,2522
22,16,2014,2491
22,16,2015,2567
22,16,2016,2547
22,16,2017,2648
22,16,2018,2767
22,16,2019,2852
22,16,2020,2950
22,16,2021,2784
22,16,2022,2862
22,16,2023,2864
23,0,1968,1560
23,0,1969,1449
23,0,1970,1441
23,0,1971,1435
23,0,1972,1557
23,0,1973,1485
23,0,1974,1587
23,0,1975,1455
23,0,1976,1430
23,0,1977,1403
23,0,1978,1397
23,0,1979,1464
23,0,1980,1421
23,0,1981,1446
23,0,1982,1407
23,0,1983,1444
23,0,1984,1478
23,0,1985,1562
23,0,1986,1653
23,0,1987,1563
23,0,1988,1754
23,0,1989,1747
23,0,1990,1940
23,0,1991,1862
23,0,1992,1709
23,0,1993,1690
23,0,1994,1588
23,0,1995,1399
23,0,1996,1252
23,0,1997,1201
23,0,1998,1069
23,0,1999,1139
23,0,2000,1112
23,0,2001,1161
23,0,2002,1198
23,0,2003,1265
23,0,2004,1276
23,0,2005,1259
23,0,2006,1302
23,0,2007,1329
23,0,2008,1347
23,0,2009,1349
23,0,2010,1425
23,0,2011,1329
23,0,2012,1277
23,0,2013,1272
23,0,2014,1327
23,0,2015,1400
23,0,2016,1360
23,0,2017,1461
23,0,2018,1404
23,0,2019,1367
23,0,2020,1276
23,0,2021,1343
23,0,2022,1168
23,0,2023,1160
23,1,1968,1689
23,1,1969,1510
23,1,1970,1439
23,1,1971,1468
23,1,1972,1520
23,1,1973,1562
23,1,1974,1520
23,1,1975,1638
23,1,1976,1482
23,1,1977,1458
23,1,1978,1429
23,1,1979,1412
23,1,1980,1526
23,1,1981,1448
23,1,1982,1460
23,1,1983,1435
23,1,1984,1471
23,1,1985,1479
23,1,1986,1571
23,1,1987,1685
23,1,1988,1608
23,1,1989,1796
23,1,1990,1770
23,1,1991,1938
23,1,1992,1875
23,1,1993,1744
23,1,1994,1691
23,1,1995,1587
23,1,1996,1409
23,1,1997,1236
23,1,1998,1197
23,1,1999,1073
23,1,2000,1139
23,1,2001,1116
23,1,2002,1174
23,1,2003,1201
23,1,2004,1271
23,1,2005,1276
23,1,2006,1300
23,1,2007,1312
23,1,2008,1343
23,1,2009,1353
23,1,2010,1349
23,1,2011,1417
23,1,2012,1362
23,1,2013,1284
23,1,2014,1293
23,1,2015,1361
23,1,2016,1440
23,1,2017,1408
23,1,2018,1499
23,1,2019,1426
23,1,2020,1388
23,1,2021,1314
23,1,2022,1371
23,1,2023,1162
23,2,1968,1768
23,2,1969,1678
23,2,1970,1514
23,2,1971,1468
23,2,1972,1512
23,2,1973,1560
23,2,1974,1608
23,2,1975,1539
23,2,1976,1670
23,2,1977,1512
23,2,1978,1479
23,2,1979,1436
23,2,1980,1443
23,2,1981,1541
23,2,1982,1460
23,2,1983,1467
23,2,1984,1448
23,2,1985,1466
23,2,1986,1484
23,2,1987,1568
23,2,1988,1711
23,2,1989,1637
23,2,1990,1817
23,2,1991,1773
23,2,1992,1937
23,2,1993,1884
23,2,1994,1755
23,2,1995,1685
23,2,1996,1587
23,2,1997,1401
23,2,1998,1227
23,2,1999,1209
23,2,2000,1064
23,2,2001,1145
23,2,2002,1126
23,2,2003,1175
23,2,2004,1213
23,2,2005,1284
23,2,2006,1309
23,2,2007,1326
23,2,2008,1332
23,2,2009,1341
23,2,2010,1363
23,2,2011,1366
23,2,2012,1444
23,2,2013,1368
23,2,2014,1310
23,2,2015,1327
23,2,2016,1396
23,2,2017,1488
23,2,2018,1431
23,2,2019,1508
23,2,2020,1451
23,2,2021,1416
23,2,2022,1337
23,2,2023,1373
23,3,1968,1849
23,3,1969,1743
23,3,1970,1670
23,3,1971,1563
23,3,1972,1496
23,3,1973,1555
23,3,1974,1585
23,3,1975,1644
23,3,1976,1561
23,3,1977,1683
23,3,1978,1535
23,3,1979,1481
23,3,1980,1478
23,3,1981,1459
23,3,1982,1553
23,3,1983,1467
23,3,1984,1479
23,3,1985,1464
23,3,1986,1459
23,3,1987,1510
23,3,1988,1598
23,3,1989,1728
23,3,1990,1668
23,3,1991,1819
23,3,1992,1765
23,3,1993,1946
23,3,1994,1901
23,3,1995,1747
23,3,1996,1687
23,3,1997,1580
23,3,1998,1398
23,3,1999,1218
23,3,2000,1197
23,3,2001,1076
23,3,2002,1148
23,3,2003,1122
23,3,2004,1187
23,3,2005,1225
23,3,2006,1306
23,3,2007,1345
23,3,2008,1346
23,3,2009,1350
23,3,2010,1348
23,3,2011,1370
23,3,2012,1375
23,3,2013,1449
23,3,2014,1386
23,3,2015,1334
23,3,2016,1370
23,3,2017,1438
23,3,2018,1498
23,3,2019,1446
23,3,2020,1508
23,3,2021,1484
23,3,2022,1422
23,3,2023,1322
23,4,1968,1908
23,4,1969,1794
23,4,1970,1748
23,4,1971,1722
23,4,1972,1599
23,4,1973,1527
23,4,1974,1576
23,4,1975,1618
23,4,1976,1683
23,4,1977,1595
23,4,1978,1718
23,4,1979,1558
23,4,1980,1509
23,4,1981,1499
23,4,1982,1482
23,4,1983,1557
23,4,1984,1477
23,4,1985,1474
23,4,1986,1463
23,4,1987,1476
23,4,1988,1524
23,4,1989,1627
23,4,1990,1758
23,4,1991,1675
23,4,1992,1819
23,4,1993,1764
23,4,1994,1962
23,4,1995,1907
23,4,1996,1748
23,4,1997,1674
23,4,1998,1559
23,4,1999,1407
23,4,2000,1227
23,4,2001,1192
23,4,2002,1079
23,4,2003,1144
23,4,2004,1132
23,4,2005,1191
23,4,2006,1246
23,4,2007,1316
23,4,2008,1354
23,4,2009,1348
23,4,2010,1360
23,4,2011,1365
23,4,2012,1389
23,4,2013,1402
23,4,2014,1456
23,4,2015,1419
23,4,2016,1363
23,4,2017,1401
23,4,2018,1453
23,4,2019,1503
23,4,2020,1447
